iso3,country,year,GovEff,RuleLaw,RegQual,CtrlCorr,PolStab,GDPpcPPP,ResRents,ODA,RD
TKM,Turkmenistan,2018,33.4162634,31.4367213,27.1248957,18.4703011,63.6450061,14368.4621432532,20.0690091609088,0.0523945372109728,0.08
TKM,Turkmenistan,2024,30.7465703,32.6429799,28.2317608,21.5970433,70.0894499,21213.0862501953,,0.0798672735327719,0.09
TLA,Latin America & the Caribbean (IDA & IBRD countries),1996,,,,,,7794.75688619014,3.12120817870549,0.254966640701431,
TLA,Latin America & the Caribbean (IDA & IBRD countries),2004,,,,,,9830.48213829241,5.04096117646168,0.241393080589583,0.556039719579503
TLA,Latin America & the Caribbean (IDA & IBRD countries),2012,,,,,,14616.8414206646,6.1754436745382,0.131727888729005,0.683821690293271
TLA,Latin America & the Caribbean (IDA & IBRD countries),2018,,,,,,16834.6734570696,3.47412792005921,0.154970218194431,0.640243984922371
TLA,Latin America & the Caribbean (IDA & IBRD countries),2024,,,,,,22984.6879888508,,,0.682501882174588
TLS,Timor-Leste,1996,,,,,,1116.28711838839,,0.012930281088455,
TLS,Timor-Leste,2004,41.9493474,52.0553917,37.2424576,44.544363,57.2096635,1378.85404331124,0.520108397399869,23.6703849461111,
TLS,Timor-Leste,2012,26.8889797,37.9083915,38.4572008,31.5065578,58.7097731,2386.13598109278,,6.56841629367122,
TLS,Timor-Leste,2018,32.3196926,41.048918,40.0786842,35.9244812,70.1429921,3561.2877375981,62.7689541343655,9.28755198118349,
TLS,Timor-Leste,2024,33.8688152,46.1963829,43.2827099,40.213296,74.8794996,4422.77882172399,,11.3345943401069,
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",1996,,,,,,4644.06997997549,13.4034280468418,1.16998483840317,
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2004,,,,,,6390.75079007121,18.6282167640733,1.25554356626525,0.399556830861665
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2012,,,,,,8427.11902439612,20.5715410146561,0.513459241611779,
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2018,,,,,,8763.5289789876,18.3662940740219,1.56030851209765,0.493250414559265
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2024,,,,,,11271.5643550071,,,
TON,Tonga,1996,,72.5207113,,,,3409.53731725311,0.0635689367095886,12.9098639127195,
TON,Tonga,2004,37.9185184,55.4340214,46.441727,49.8061559,76.1310872,4235.12041303239,0.0314037620833385,8.71606839962638,
TON,Tonga,2012,45.2261411,57.5188296,48.1393737,43.3042411,81.2938455,4996.44460870387,0.0398683612912305,16.1195443283327,
TON,Tonga,2018,55.3405159,59.6433722,50.9058655,46.1344671,80.5202044,6392.60067749647,0.0399575891818241,18.8481239234468,
TON,Tonga,2024,50.6156521,68.9135234,51.7954824,39.7740182,87.3280609,7802.66986206107,,20.3478186153954,
TSA,South Asia (IDA & IBRD),1996,,,,,,1666.88790194005,2.21670542652667,0.984777155307551,0.623488631237301
TSA,South Asia (IDA & IBRD),2004,,,,,,2612.05181393986,2.91077621281472,0.839746370680948,0.740626265197392
TSA,South Asia (IDA & IBRD),2012,,,,,,4712.83282343223,3.69319465147743,0.684113013487262,0.74399
TSA,South Asia (IDA & IBRD),2018,,,,,,6648.98749304948,2.00324012469636,0.386221357602443,0.641760020059033
TSA,South Asia (IDA & IBRD),2024,,,,,,10973.7101715804,,,
TSS,Sub-Saharan Africa (IDA & IBRD countries),1996,,,,,,2100.50104050179,13.1387502085988,3.33223063307768,
TSS,Sub-Saharan Africa (IDA & IBRD countries),2004,,,,,,2769.54306336477,10.1581103049489,3.35656172147252,
TSS,Sub-Saharan Africa (IDA & IBRD countries),2012,,,,,,3822.58839020197,13.637569244717,2.55327150636104,
TSS,Sub-Saharan Africa (IDA & IBRD countries),2018,,,,,,4316.46732978625,8.61236198928908,2.54857239778387,
TSS,Sub-Saharan Africa (IDA & IBRD countries),2024,,,,,,5517.42113558704,,,
TTO,Trinidad and Tobago,1996,51.2867936,69.9624659,59.2458905,65.020841,68.5401316,9882.72571803915,13.9994543672843,0.287862975928922,0.10325
TTO,Trinidad and Tobago,2004,57.162617,59.8817473,64.7826291,51.1452508,64.855545,20673.7458449273,10.8323099394832,-0.0117985017897267,0.11441
TTO,Trinidad and Tobago,2012,57.79999,55.7465144,61.5937582,45.7179105,68.1594716,31883.2297483766,19.0454490519432,0.0205897773805389,0.04155
TTO,Trinidad and Tobago,2018,58.5127067,54.8663573,53.8432531,42.2369778,67.8691049,28673.2413951653,11.2320374302733,,0.08371
TTO,Trinidad and Tobago,2024,53.5044657,50.5703661,51.604828,40.9763694,72.0440017,36328.5130065685,,,0.05039
TUN,Tunisia,1996,61.7456133,52.5972345,52.548768,40.4340765,68.2541515,5039.71098016721,3.08155016721926,0.68389277226035,
TUN,Tunisia,2004,56.7129837,54.2078139,53.4119868,44.7216343,65.2997691,7671.84535965305,3.04495874209081,1.11564394035814,0.73095
TUN,Tunisia,2012,53.9023545,53.9493263,52.182666,47.8881572,54.3872024,10614.531301194,6.61237658820711,2.251052233298,0.64937
TUN,Tunisia,2018,53.3457442,55.9765957,53.0175341,47.8818985,56.3282222,11841.4061980603,2.82187987069052,1.93708049744182,0.71645
TUN,Tunisia,2024,46.6866126,50.6915088,48.7100878,43.3985605,50.0970303,14521.0080937638,,2.61210641637506,
TUR,Turkiye,1996,54.1290757,54.7642049,52.7303933,42.0076979,49.594599,10624.481898266,0.375047056554969,0.0994503142877492,0.45159
TUR,Turkiye,2004,52.9190452,59.3324591,54.3675693,44.5260342,54.3133791,10759.3363431927,0.258039998415792,0.0714072770021877,0.49713
TUR,Turkiye,2012,58.8220358,55.1371299,62.2976509,51.0634993,50.1846692,20739.2725488506,0.748490714870341,0.354162588303747,0.82595
TUR,Turkiye,2018,52.2695935,44.7632614,55.6793272,43.1645279,46.6927681,28640.3401839802,0.52996663633101,0.1538596716039,1.27093
TUR,Turkiye,2024,49.9654888,42.4489468,51.5312748,36.4544855,49.3131044,45639.0192735944,,0.13722599295077,1.42224
TUV,Tuvalu,1996,,72.5207113,,,,1981.50259169479,0.0,42.2160070513452,
TUV,Tuvalu,2004,37.1072789,68.4652638,49.6104735,61.2894861,81.7155014,2764.91389633307,0.0,21.1783347178524,
TUV,Tuvalu,2012,40.0558596,71.0831838,38.1446349,43.1775392,92.2888719,3170.40106063439,0.0,49.896680776837,
TUV,Tuvalu,2018,40.2760767,71.7222173,45.5395418,47.0465547,88.5958436,4431.73186603207,0.0,39.3656156023171,
TUV,Tuvalu,2024,37.9049407,77.985113,48.5193751,59.5688808,90.9832569,6151.01047041608,,81.1484406707923,
TZA,Tanzania,1996,29.7309255,53.4614511,44.1780503,36.4929465,49.1883643,1025.87158203125,11.2990228895592,9.26352265438513,
TZA,Tanzania,2004,37.4620876,48.2387255,46.5618611,35.6095593,54.4393474,1482.162109375,5.35429372711806,10.768081128605,
TZA,Tanzania,2012,39.6484529,49.4698639,47.2154571,35.3366144,63.7660225,2083.48486328125,6.8325198508577,7.22165919270816,0.51456
TZA,Tanzania,2018,42.2802282,47.4631509,44.6664643,40.9805534,54.5493392,2727.88012695313,3.61159728659091,4.35588336393621,
TZA,Tanzania,2024,45.6540613,48.0250787,46.4192385,41.9016869,59.2394684,4220.79638671875,,3.94261128973222,
UGA,Uganda,1996,35.5680728,50.0970219,51.1008933,34.0847828,37.0366334,969.380449356499,18.5824681208781,11.250259775264,
UGA,Uganda,2004,40.6937615,44.7287023,52.0569694,31.0101382,46.1353648,1405.24288438896,15.1925629839147,15.8223537372308,0.26056
UGA,Uganda,2012,41.3771021,48.3645891,48.1716752,30.5132288,51.1971025,2031.94669538814,10.6585708011681,6.14500428197936,0.14265
UGA,Uganda,2018,41.6890095,45.0276402,48.5369397,27.0135747,53.2612482,2312.05752813495,8.38888217833344,6.07970266543343,
UGA,Uganda,2024,44.5324232,44.2541878,46.5941247,25.2618885,48.4331578,3273.2671741364,,4.74668094734475,0.4383
UKR,Ukraine,1996,28.660295,41.3631562,43.3894713,27.1098171,62.2703746,3812.24560546875,3.00659576743048,,1.1923
UKR,Ukraine,2004,36.0692891,43.7755581,47.8330786,25.3391828,56.3679198,6663.46728515625,3.35413577019042,0.474531618403603,1.04392
UKR,Ukraine,2012,37.8091089,45.3646396,43.9565659,23.2567945,61.6957205,9552.314453125,4.70265519474683,0.427491476303355,0.72363
UKR,Ukraine,2018,44.2785291,48.078709,49.3337166,27.821805,41.1917481,12554.8486328125,2.91046955095297,0.925520694973838,0.47113
UKR,Ukraine,2024,39.6965613,44.5695791,50.1179221,34.2448063,58.5097612,18550.462890625,,20.9001522896519,0.36988
URY,Uruguay,1996,65.694688,66.2893799,61.0786289,67.9318429,76.7941403,9524.08700354576,0.381449645677067,0.180907514403698,0.26501
URY,Uruguay,2004,56.7098513,67.1355992,58.9504097,64.0361268,74.6324945,11103.1125898913,0.800895044345689,0.186907603536987,0.46031
URY,Uruguay,2012,60.8927014,69.276146,65.4780777,74.8116773,81.0107538,19495.4223660846,1.17962644777555,0.0344525766639668,0.30808
URY,Uruguay,2018,61.8662013,71.866572,64.324045,75.4388754,84.906645,24386.4948473952,1.97299244228802,0.0677663896408513,0.50484
URY,Uruguay,2024,64.7661835,73.3245819,65.0645101,78.7823863,87.7236127,36417.874162496,,,0.70196
USA,United States,1996,85.2031883,83.3933063,76.2752759,81.8522316,82.0871748,29967.7127181748,0.999135594441053,,2.45013
USA,United States,2004,83.0630278,82.8384746,81.2916254,80.5431103,67.2571446,41724.6411982614,1.25369196394813,,2.48685
USA,United States,2012,81.0674724,80.7890154,77.6095065,73.42193,76.4977694,51708.3940614082,0.776694501385092,,2.67272
USA,United States,2018,83.2803088,77.1374928,78.2710025,73.1653584,70.8565316,62875.6661382728,0.595678810382377,,2.98956
USA,United States,2024,77.7839316,73.5177858,76.1934585,69.8551773,64.2697196,85809.9003846359,,,3.44716
UZB,Uzbekistan,1996,29.5157443,34.1181712,26.0903568,22.8316534,55.5449044,2213.95263919712,10.6468479718971,0.631959380190467,
UZB,Uzbekistan,2004,24.9437553,38.4557917,29.0208523,22.6834085,43.9340692,3321.19654400978,18.7848672272018,2.02944845202254,0.27041
UZB,Uzbekistan,2012,29.0640209,36.275452,32.0329051,20.1481927,56.3074681,6168.13764755172,17.2844522443221,0.374627708188029,0.15512
UZB,Uzbekistan,2018,40.8414796,41.5506875,36.762057,23.339386,62.2739703,8128.75520303523,18.6507971459477,1.75751502434929,0.11164
UZB,Uzbekistan,2024,48.5484689,45.670923,46.555286,32.586308,65.4377423,11878.5528706848,,1.157994937943,0.10416
VCT,St. Vincent and the Grenadines,1996,,72.5207113,,,82.3012517,5439.80998829488,0.0255986941131515,8.1614276728751,
VCT,St. Vincent and the Grenadines,2004,55.6237959,69.4125116,55.672678,52.0894314,81.8603875,8471.96246265832,0.0145943068486417,2.03408748186352,0.1139
VCT,St. Vincent and the Grenadines,2012,70.6377117,75.0340832,63.602277,71.2289318,80.7338303,10988.5026140095,0.0269643348103745,1.14468359782794,
VCT,St. Vincent and the Grenadines,2018,62.0761111,67.5173567,58.6370237,63.09947,79.3888593,14689.8500710886,0.0209304790297473,2.05685952053976,
VCT,St. Vincent and the Grenadines,2024,56.5559402,65.6008313,56.5377262,62.1255222,83.6293392,21272.0800673662,,1.98081784314213,
VEN,"Venezuela, RB",1996,37.1554495,43.4257402,44.0405392,32.0839637,56.427468,13824.4687092075,23.8367720643582,0.0524281429916007,
VEN,"Venezuela, RB",2004,29.2964216,35.4984352,37.4323676,27.6280915,44.1463679,14757.1084670299,23.8297115705399,0.0428280041344901,0.18907
VEN,"Venezuela, RB",2012,33.3372857,25.4336228,31.6750562,22.2641658,45.0855723,21241.4350725543,18.7812359044725,0.0140499051728954,0.2501
VEN,"Venezuela, RB",2018,20.3087248,17.2687585,21.0136831,15.57127,40.8698504,,,0.158513462404584,
VEN,"Venezuela, RB",2024,22.83069,19.0276028,24.8486239,15.7286763,36.1651626,,,0.39205716032986,
VIR,Virgin Islands (U.S.),2004,63.8781907,71.3149724,66.8122153,58.9928229,74.3912511,34609.1947981106,4.55087436911593,,0.03424
VIR,Virgin Islands (U.S.),2012,76.0047104,70.5248239,69.3803199,65.1936875,79.9217625,33878.983108434,1.96183734012522,,
VIR,Virgin Islands (U.S.),2018,66.2771005,75.8958937,68.634521,58.9710329,79.8331773,36746.4868901838,0.372382849153501,,
VIR,Virgin Islands (U.S.),2024,58.62793,66.9350825,72.2449856,46.4002971,82.483526,49793.0324395716,,,
VNM,Viet Nam,1996,40.3533317,45.2718825,42.0664132,33.7228135,73.4560966,2019.18249095772,7.00278823071902,3.72438597361357,
VNM,Viet Nam,2004,38.7043641,44.2222258,45.8064668,31.5614629,65.7869415,3543.09915520461,11.7642910494755,3.7194078561081,0.19273
VNM,Viet Nam,2012,44.8283573,47.0509563,44.8688054,38.4917778,67.6975988,6376.79765706172,7.29867693307343,2.17219868944015,0.29932
VNM,Viet Nam,2018,51.6994735,52.0515382,50.2564141,39.8572899,64.9675576,10009.9714756006,3.26009968480725,0.558921597096612,0.41652
VNM,Viet Nam,2024,49.5458577,51.5616803,50.6548775,42.7600555,65.9913074,16385.5065565458,,0.202041500754586,0.41456
VUT,Vanuatu,1996,,63.309369,,51.212979,81.5314164,1997.88187072613,0.908437357701725,13.3860669564946,
VUT,Vanuatu,2004,45.219676,66.1909313,52.5528733,46.0717527,72.8360619,2157.44517059131,0.675079281587889,11.1480122806299,
VUT,Vanuatu,2012,53.0456607,63.4353892,46.1123093,56.1590061,90.7574415,2834.1263087371,0.801186721952393,14.4656613027988,
VUT,Vanuatu,2018,42.8336439,62.7276025,47.8127934,44.0826394,83.3390972,3232.94825800672,0.60798151676621,13.9102165621058,
VUT,Vanuatu,2024,35.457586,64.2200786,49.7409994,44.8063653,82.2964193,3605.60736691735,,11.8100410900786,
WLD,World,1996,,,,,,6893.75191373001,1.77208318904683,0.198370755025083,1.96221176672834
WLD,World,2004,,,,,,9589.68821590027,2.5203306230919,0.180684032309593,1.96568349983534
WLD,World,2012,,,,,,14187.1265331167,4.07539694074466,0.176845515140185,2.01197512481822
WLD,World,2018,,,,,,17300.0026687715,2.53034279011438,0.192948352466816,2.21527458558344
WLD,World,2024,,,,,,24526.0119989325,,0.243681414634143,2.59056888571504
WSM,Samoa,1996,46.0244582,69.4822373,56.6422371,47.0151357,88.4580105,2681.19318054196,1.85156487059107,14.3128831270717,
WSM,Samoa,2004,46.0309155,66.1579607,53.8049238,44.4472744,80.5101434,3996.7446356324,0.403326023249032,8.00780424619942,
WSM,Samoa,2012,50.5237519,71.3418366,53.2826674,51.4849969,82.3013866,5338.73979322922,0.39649921551572,15.7158815008836,
WSM,Samoa,2018,67.4138621,72.8202911,56.155069,60.3725365,82.8957716,6318.26977293454,0.264678611319933,15.083196438941,
WSM,Samoa,2024,59.7887088,75.0869803,53.2582407,61.7833047,87.0491406,8736.81606772538,,11.3409860690099,
XKX,Kosovo,2004,42.2575487,67.1259389,,49.7208318,68.7212478,,,,
XKX,Kosovo,2012,41.6120598,51.047989,51.3994179,38.6451398,52.8873832,7897.56692777876,0.984751666231743,8.90981998034805,
XKX,Kosovo,2018,44.9839775,52.6543465,49.1326089,40.0081946,58.8296176,10018.7387080811,0.582555742632103,4.30722285992559,
XKX,Kosovo,2024,50.1486573,57.8620111,51.3465962,42.6987358,60.3959884,17864.4160145118,,3.76533715574932,
YEM,"Yemen, Rep.",1996,34.9908265,36.313942,44.4037724,33.7639686,33.9740323,2267.70062252837,36.5843551114901,4.25682329113019,
YEM,"Yemen, Rep.",2004,27.8870374,36.156471,41.6986568,24.2716362,38.0237091,2948.84642049672,34.1535884387229,2.12851356652432,
YEM,"Yemen, Rep.",2012,28.1381472,33.7436457,41.6621112,22.4880939,25.4493383,3004.92091434025,18.8463591940271,2.10398970855669,
YEM,"Yemen, Rep.",2018,13.7018587,27.9602229,31.3976401,12.3707839,19.3591175,,4.87867391772049,38.0320424626616,
YEM,"Yemen, Rep.",2024,14.9257528,24.237016,29.8788444,14.7421343,18.9103565,,,,
ZAF,South Africa,1996,63.3121811,56.7649423,57.6558206,65.3860104,56.3203032,7208.00603160939,4.64270090290704,0.226288783850357,0.52694
ZAF,South Africa,2004,60.482382,59.2475174,64.9081175,52.3227313,65.6265862,9713.65348468834,4.77963979439938,0.251143523831332,0.72681
ZAF,South Africa,2012,57.4905229,57.1425296,64.9902582,47.2643576,63.8091996,12986.7976675307,6.40436399402211,0.251661597696877,0.66934
ZAF,South Africa,2018,54.2202351,55.7886824,55.9437729,46.8965568,60.7804491,13347.3634826038,3.86949148830953,0.233782961836093,0.68586
ZAF,South Africa,2024,46.9478119,57.2693915,53.9146724,43.9726469,55.3527432,15456.1989933658,,0.40046031574028,0.61479
ZMB,Zambia,1996,25.109255,49.0494339,44.9708433,31.1433234,63.8671575,1584.58166347442,7.40724986790176,17.9304151623301,0.01104
ZMB,Zambia,2004,31.4275757,48.8746024,43.7407766,35.5974164,63.2091674,2067.9372845653,13.7756377211636,19.3810241410627,0.02223
ZMB,Zambia,2012,41.6129795,48.5500103,46.8392456,42.4033248,73.698915,3323.63312219856,13.5753487511819,3.81771924367104,
ZMB,Zambia,2018,41.5797263,48.6730341,47.9651579,35.3753648,60.9123088,3442.27307196302,11.7483463033985,3.86152074456547,
ZMB,Zambia,2024,40.9757367,47.3064578,48.2283671,38.6078994,64.1728259,4214.89277804799,,5.48803893185947,
ZWE,Zimbabwe,1996,51.1207747,45.7553363,32.5300518,39.8267515,55.6071293,3372.4697143022,7.99042829291191,5.71784534572423,
ZWE,Zimbabwe,2004,32.5333532,27.0136273,26.4281491,19.3792593,39.5372345,2591.02005431794,8.43730994677101,4.70450667496565,
ZWE,Zimbabwe,2012,24.9430514,28.6530174,28.3833873,20.9558583,44.1004696,3472.48572001016,5.96773281078297,6.15711445194234,
ZWE,Zimbabwe,2018,30.9765172,34.6905975,33.299183,21.3155908,51.8107504,3992.890718675,3.37818944674235,2.37686119647224,
ZWE,Zimbabwe,2024,32.136983,36.1235607,36.2828944,22.5194258,48.5183369,5928.0806252756,,2.22839349187742,
